Carimbo de data/hora,Em qual instituição você está fazendo pós graduação?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,Em qual instituição você concluiu sua graduação? (Responda com a sigla da instituição),De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas de Estatística você cursou na pós-graduação (mestrado + doutorado)? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",Tem/teve contato ou conhecimento sobre os professores coordenadores da disciplina?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Qual o seu sexo?,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Com quem você mora?,Quantos irmãos você tem?,Qual a sua origem?,Qual seu meio de transporte predominante que utiliza para a Universidade?,"Em média, quanto tempo você demora para chegar à Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Você pratica atividade física regularmente?,Quantas vezes por semana você se exercita?,Qual atividade você pratica?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?",
19/03/2024 01:38:10,UFPR,TC - Tecnologia,Doutorado,Ciências Exatas,2018,UNILAB,Pibid,2019,2022,UFC,1,CAPES,1,0,Sim,"R, Excel ou similares",Certamente sim,8,Conseguir um emprego.,Por alguma outra mídia social da UFPR,Sim,Sim,Sim,Totalmente em escola particular,Ensino médio tradicional,Masculino,178,67,07/05/1993,Bolsista em tempo integral,Com amigos,3,Outro País,Intercampi ,20,10,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin, Outras",Sim,6,"Musculação, Futebol",35,"A da esquerda se chama Bouba, a da direita se chama Kiki.",16
19/03/2024 01:54:26,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Exatas,2023,UFR,Iniciação científica,,,,0,Não,1,0,Sim,Sisvar,Certamente sim,10,Conseguir um emprego.,Pelos professores que ministram/ministraram disciplinas da Transversal,Sim,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,178,83,11/03/1996,Não sou bolsista e não trabalho ,Com os pais,3,Outro Estado,A pé,10,0,Gato,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,6,Musculação,25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",24
19/03/2024 06:32:17,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,Centro Universitário Unicuritiba,"Iniciação científica, Monitoria, Projeto de extensão",,,,1,Fundação Araucária,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,163,85,24/08/1981,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Carro/moto próprio,90,2,"Cachorro, Gato, Peixe",Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin, Outras",Sim,5,Musculação,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 07:28:54,UFPR,SD - Saúde,Mestrado Profissional,Ciências Humanas,2022,Unibrasil,"Iniciação científica, Monitoria, Projeto de extensão, Estágio ",,,,0,Não,1,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,159,60,31/08/1995,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Região metropolitana,Transporte público,90,5,"Gato, Peixe",Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin, Outras",Não,0,Nenhuma,32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 07:41:58,UEM,,Mestrado Acadêmico,Ciências Exatas,2023,UEM,"Iniciação científica, PET, Monitoria",,,,0,CAPES,1,0,Sim,"R, Excel ou similares",Certamente sim,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,186,84,17/12/2001,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,Carro/moto próprio,15,0,Gato,Bateria,"Facebook, Twitter, Instagram, Linkedin",Sim,4,"Musculação, Tênis",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 08:05:18,UFPR,BL - Ciências Biológicas,Doutorado,Ciências Biológicas,2013,PUC Campinas,Iniciação científica,2020,2023,UFPR,5,CNPQ,0,0,Sim,R,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,190,87,16/01/1989,Bolsista em tempo integral,Sozinho,1,Outro Estado,Carro/moto próprio,30,8,"Cachorro, Gato",Não toco nenhum instrumento,"Instagram, Linkedin",Sim,6,"Corrida, Ciclismo, Musculação",26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",35
19/03/2024 08:28:53,UEM,,Mestrado Acadêmico,Ciências Exatas,2022,UEM,Iniciação científica,,,,0,CNPQ,0,0,Sim,"Excel ou similares, Matlab",Não sei ainda,5,Aumento salarial e oportunidades mais promissoras.,Por ex-alunos da Disciplina,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio profissionalizante (técnico),Masculino,194,135,30/03/1996,Bolsista em tempo integral,Sozinho,0,Interior do Paraná,Carro/moto próprio,10,0,Cachorro,Não toco nenhum instrumento,Instagram,Sim,5,"Ciclismo, Musculação",20,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
19/03/2024 08:47:36,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,UFPR,"Iniciação científica, Monitoria, Projeto de extensão, Empresa Júnior",,,,5,Não,2,0,Sim,"R, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,162,60,25/04/1998,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Transporte público,20,5,Outro,"Violão, Teclado","Instagram, Linkedin",Sim,3,"Ciclismo, Musculação, Vôlei",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
19/03/2024 08:56:56,UFPR,SA - Sociais Aplicadas,Mestrado Acadêmico,Ciências Humanas,2003,UFPR,Não participei,,,,0,Não,1,0,Sim,Excel ou similares,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,176,93,16/12/1978,Desempregado,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Curitiba,Carro/moto próprio,45,0,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Sim,3,Boxe,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",37
19/03/2024 08:56:58,UEPG,,Doutorado,Ciências Biológicas,2016,UEPG,Projeto de extensão,2020,2022,UEPG,4,Não,0,1,Sim,"R, SPSS, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Email do departamento do PPG,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,152,58,19/04/1993,Trabalho com carteira assinada/Vínculo Formal,Com os pais,1,Curitiba,Carro/moto próprio,20,2,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Não,1,Nenhuma,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",23
19/03/2024 08:57:56,UFPR,SA - Sociais Aplicadas,Doutorado,Ciências Humanas,2000,Mackenzie,Não participei,2017,2020,UNIFAL-MG,5,Não,1,1,Sim,"R, Excel ou similares, MedCalc",Certamente sim,9,Melhorar minha titulação para seguir na área acadêmica onde atuo hoje em dia,"Email da SuCom, pelo SIGA (rematrícula), página do programa de Políticas Públicas da UFPR.",Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,183,96,22/10/1977,Trabalho com carteira assinada/Vínculo Formal,Sozinho,2,Outro Estado,Transporte público,60,10,Não possuo,Violão,"Instagram, Linkedin",Não,1,Caminhada,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 09:15:57,UFPR,TC - Tecnologia,Mestrado Acadêmico,Ciências Exatas,2019,Universidade Federal de Viçosa,"Iniciação científica, Empresa Júnior, Diretório Acadêmico",,,,0,CAPES,2,0,Sim,"SAS, Minitab, Excel ou similares, STATA",Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,175,62,21/10/1996,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Carro/moto próprio,50,0,Gato,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,18,"A da esquerda se chama Kiki, a da direita se chama Bouba.",35
19/03/2024 09:29:10,UFPR,SA - Sociais Aplicadas,Mestrado Profissional,Ciências Exatas,2022,UTFPR,Empresa Júnior,,,,0,Não,1,0,Sim,"R, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,180,110,17/08/1995,Empreendedor,Com os pais,1,Curitiba,Carro/moto próprio,20,3,Cachorro,"Violão, Guitarra","Facebook, Twitter, Instagram, Linkedin",Sim,3,"Caminhada, Musculação",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
19/03/2024 09:31:58,UEM,ET - Exatas,Mestrado Acadêmico,Ciências Exatas,2022,IFPR,Iniciação científica,2023,2025,,0,Não,1,0,Não,Nunca usei,Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Por colegas,Sim,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,172,76,08/08/1995,Trabalho com carteira assinada/Vínculo Formal,Com os pais,1,Interior do Paraná,Transporte público,210,5,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram",Não,0,Nenhuma,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
19/03/2024 09:37:02,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,Centro Universitário Fametro,"Monitoria, Projeto de extensão, Grupo de estudo em Patologia Animal ",,2025,,2,Não,0,0,Não,Excel ou similares,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Sim,Não,"Parte em escola pública, parte em particular",Ensino médio profissionalizante (técnico),Feminino,165,62,17/01/2000,Trabalho ocasional,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Transporte público,45,4,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,3,Caminhada,31,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
19/03/2024 09:48:56,UFPR,TC - Tecnologia,Mestrado Acadêmico,Ciências Exatas,2021,UFPR,"Iniciação científica, Monitoria",2023,,,1,CAPES,1,0,Sim,Statistica,Não sei ainda,6,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,165,59,24/11/1998,Bolsista em tempo integral,Com os pais,2,Interior do Paraná,Carona com amigos,45,0,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin",Sim,5,Musculação,29,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
19/03/2024 09:49:17,UFPR,TC - Tecnologia,Doutorado,Ciências Biológicas,2019,UTP,Monitoria,2021,2023,UTFPR,1,CAPES,1,1,Sim,"Statistica, SPSS, Excel ou similares",Certamente sim,8,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,170,77,08/01/1999,Bolsista em tempo integral,Com os pais,1,Curitiba,Carro/moto próprio,50,1,"Cachorro, Gato, Peixe, Coelho","Teclado, Piano, Flauta","Google+, Instagram, Linkedin",Sim,6,Musculação,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
19/03/2024 10:18:37,UEM,,Doutorado,Ciências Biológicas,2011,"UP- Maputo, Mocambique",Não participei,2016,2019,,2,CAPES,1,1,Sim,Excel ou similares,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,165,80,10/11/1983,Bolsista em tempo integral,Sozinho,4,Outro País,A pé,10,2,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",Sim,5,"Corrida, Musculação",37,"A da esquerda se chama Kiki, a da direita se chama Bouba.",41
19/03/2024 10:21:44,UFPR,TC - Tecnologia,Mestrado Acadêmico,Ciências Exatas,2023,UFPR,Iniciação científica,,,,1,CNPQ,1,0,Não,Excel ou similares,Certamente sim,10,Conseguir um emprego.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,153,46,15/07/1998,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,Carro/moto próprio,20,5,Gato,Outro,"Twitter, Instagram, Linkedin",Sim,7,"Caminhada, Ciclismo, Musculação, Dança",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",38
19/03/2024 10:42:36,UEM,,Doutorado,Ciências Biológicas,2019,UNIPAMPA,"Iniciação científica, Monitoria, Projeto de extensão",2020,2022,UEM,0,Fundação Araucária,1,1,Sim,Excel ou similares,Certamente sim,10,Conseguir um emprego.,Por alguma outra mídia social da UFPR,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,161,49,06/05/1996,Bolsista em tempo integral,Sozinho,2,Outro Estado,A pé,5,6,Cachorro,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,5,Musculação,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",19
19/03/2024 11:02:38,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,UFRB,Iniciação científica,,,UFPR,1,Não,2,0,Sim,"R, Excel ou similares, Assistat",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,178,79,01/12/1997,"Sem emprego, sem bolsa","Pensão, quarto alugado ou algo similar",2,Outro Estado,A pé,20,8,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,6,"Caminhada, Musculação",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
19/03/2024 11:11:13,UFPR,BL - Ciências Biológicas,Mestrado Acadêmico,Ciências Biológicas,2008,FPP,Não participei,,2025,UFPR,0,Não,0,0,Não,Nunca usei,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,165,80,24/04/1983,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Interior do Paraná,Carro/moto próprio,40,0,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Não,0,Nenhuma,24,"A da esquerda se chama Bouba, a da direita se chama Kiki.",26
19/03/2024 11:12:38,UEM,,Doutorado,Ciências Exatas,2016,UEM,"Iniciação científica, Projeto de extensão",2016,2018,UEM,4,Não,2,1,Sim,"R, Excel ou similares, Siavar",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pela secretaria do meu programa PGA,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,76,04/02/1992,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,10,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,2,Musculação,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
19/03/2024 11:35:15,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2014,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",2019,2021,Uningá,3,Não,0,1,Não,Nunca usei,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Por ex-alunos da Disciplina,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,192,100,03/02/1990,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,40,1,Cachorro,Não toco nenhum instrumento,Instagram,Sim,1,tenis,30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
19/03/2024 11:45:57,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2019,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,2025,,3,Não,0,0,Não,Nunca usei,Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por alguma outra mídia social da UFPR,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,160,107,03/06/1990,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Região metropolitana,Transporte público,150,2,"Cachorro, Gato, Peixe, Coelho, Outro",Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
19/03/2024 11:48:39,UEM,,Doutorado,Ciências Humanas,2008,ISCA,"Iniciação científica, Empresa Júnior",2021,2023,UEM,1,Não,1,2,Sim,"R, Excel ou similares, Stata e Eviews",Certamente sim,6,Aumento salarial e oportunidades mais promissoras.,Divulgação UEM,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,178,106,23/04/1987,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Outro Estado,Táxi/Aplicativo,10,4,Cachorro,"Violão, Contrabaixo, Piano","Facebook, Instagram, Linkedin",Sim,3,"Caminhada, Pilates",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",39
19/03/2024 11:59:26,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2021,UFPR,"Monitoria, Projeto de extensão",,,,4,Não sairam as bolsas,1,0,Não,Nunca usei,Certamente sim,5,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,169,102,14/07/1995,Trabalho ocasional,Com os pais,5,Interior do Paraná,Transporte público,35,10,Gato,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,4,"Caminhada, Corrida, Musculação, Dança",34,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
19/03/2024 12:13:21,UFPR,SP - Palotina,Doutorado,Ciências Exatas,2013,UTFPR,"Iniciação científica, Monitoria",2014,2016,UNIOESTE,3,Não,1,2,Sim,"Statistica, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Sim,Sim,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,176,67,23/07/1989,Trabalho com carteira assinada/Vínculo Formal,Sozinho,3,Interior do Paraná,Bicicleta,15,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",Sim,2,"Caminhada, Natação",40,"A da esquerda se chama Kiki, a da direita se chama Bouba.",23
19/03/2024 12:20:54,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2021,UFPR,"Iniciação científica, Monitoria",,,,0,Não,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,168,77,22/08/1997,Trabalho com carteira assinada/Vínculo Formal,Com os pais,26,Curitiba,Carro/moto próprio,30,3,Gato,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Outras",Sim,3,"Caminhada, Corrida, Musculação",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 13:15:31,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,UFSC,"Iniciação científica, Projeto de extensão",,,,1,Não,2,0,Sim,"Minitab, Excel ou similares, Jamovi",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,170,62,24/09/1998,Desemprego,"Pensão, quarto alugado ou algo similar",1,Outro Estado,A pé,10,2,Não possuo,"Violão, Contrabaixo, Bateria","Twitter, Instagram, Linkedin, Outras",Sim,3,"Caminhada, Musculação",33,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
19/03/2024 13:23:36,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,,,0,Não,2,0,Sim,Minitab,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,161,61,01/02/2000,Não tenho bolsa nem trabalho ,Com amigos,1,Outro Estado,A pé,10,3,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Não,2,"Caminhada, Musculação",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
19/03/2024 13:40:53,UFPR,SP - Palotina,Doutorado,Ciências Biológicas,2003,Universidade de Passo Fundo - UPF,Iniciação científica,2004,2006,Universidade Federal do Rio Grande do Sul - UFRGS,3,Não,1,3,Sim,"R, SPSS, Excel ou similares, Phyton, ARM, RBio",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,177,80,02/08/1977,Trabalho com carteira assinada/Vínculo Formal,Sozinho,6,Outro Estado,Carro/moto próprio,30,5,Não possuo,"Violão, Guitarra, Contrabaixo, Bateria","Twitter, Instagram, Linkedin",Sim,5,"Musculação, Judô",35,"A da esquerda se chama Kiki, a da direita se chama Bouba.",25
19/03/2024 13:55:59,UFPR,SA - Sociais Aplicadas,Doutorado,Ciências Humanas,2000,UFPA - Universidade Federal do Pará,Não participei,2020,2022,UDESC,3,Não,1,1,Não,Nunca usei,Certamente sim,8,Teorizar minha prática profissional para melhor desempenho no trabalho e em outras áreas além de satisfação pessoal,Por alguma outra mídia social da UFPR,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,152,70,27/06/1976,Servidora pública,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Outro Estado,Carro/moto próprio,10,10,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Instagram",Sim,4,Musculação,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
19/03/2024 14:11:35,UFPR,BL - Ciências Biológicas,Mestrado Acadêmico,Ciências Biológicas,2019,Universidade Positivo,"Iniciação científica, Monitoria, Projeto de extensão",,,,1,CAPES,1,0,Não,Nunca usei,Certamente sim,10,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,166,80,27/05/1998,Bolsista em tempo integral,Com os pais,1,Curitiba,Transporte público,60,20,Cachorro,Não toco nenhum instrumento,"Twitter, Instagram",Sim,2,"Musculação, Pilates",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
19/03/2024 14:12:18,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2021,Unicesumar,"Iniciação científica, Monitoria",2023,,,1,CAPES,1,0,Não,Nunca usei,Não sei ainda,7,Aumento salarial e oportunidades mais promissoras.,Coordenação,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,165,55,27/11/1999,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Interior do Paraná,Transporte público,75,1,Não possuo,Não toco nenhum instrumento,"Google+, Instagram, Linkedin",Não,0,Nenhuma,27,"A da esquerda se chama Bouba, a da direita se chama Kiki.",37
19/03/2024 14:15:41,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,UFPR,"Iniciação científica, Projeto de extensão",,,,1,CAPES,2,0,Sim,Agrostat,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,174,80,19/03/1999,Trabalho ocasional,Com os pais,1,Curitiba,Carro/moto próprio,25,4,Cachorro,Não toco nenhum instrumento,"Twitter, Instagram",Sim,6,"Corrida, Musculação, Futebol, Padel, futevôlei",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 14:17:24,UEM,,Doutorado,Ciências Exatas,2018,UTFPR,"Iniciação científica, Monitoria, Projeto de extensão",2019,2021,UEM,1,Não,1,1,Sim,"R, Minitab, Excel ou similares, Matlab",Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,A coordenação da pós-graduação encaminhou um e-mail.,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,167,79,08/08/1995,Trabalho com carteira assinada/Vínculo Formal,Sozinho,5,Outro Estado,Carro/moto próprio,20,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,3,"Ciclismo, Pilates",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 14:30:54,UNIOESTE,AG - Agrárias,Doutorado,Ciências Exatas,2018,UNIOESTE,Iniciação científica,2019,2021,UNIOESTE,3,CAPES,2,2,Sim,"R, Minitab, Excel ou similares, JAMOVI",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,"PELO MEU PROGRAMA DE POS GRADUACAO, VIA EMAIL",Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,172,65,06/02/1994,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Interior do Paraná,Carro/moto próprio,15,3,Não possuo,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",Sim,5,"Caminhada, Musculação",26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
